date,time_slot,item,base_price_aed,discounted_price_aed,discount_pct,morning_stock,units_sold_at_discount,remaining_stock,revenue_from_discount_aed,waste_units_avoided,discount_triggered
2025-03-29,20:00,Assorted Cakes,15,9.0,40,18,1,6,9.0,1,1
2025-03-29,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,15,0,6,0.0,0,0
2025-03-29,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,15,0,6,0.0,0,0
2025-03-29,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,15,5,1,84.0,5,1
2025-03-30,18:00,Croissant - Plain Butter,10,8.0,20,21,2,8,16.0,2,1
2025-03-30,19:00,Croissant - Plain Butter,10,7.0,30,21,2,6,14.0,2,1
2025-03-30,20:00,Croissant - Plain Butter,10,6.0,40,21,0,6,0.0,0,0
2025-03-30,18:00,Assorted Cakes,15,12.0,20,18,0,4,0.0,0,0
2025-03-30,19:00,Assorted Cakes,15,10.5,30,18,2,2,21.0,2,1
2025-03-30,20:00,Assorted Cakes,15,9.0,40,18,1,1,9.0,1,1
2025-03-30,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,15,3,8,67.2,3,1
2025-03-30,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,15,0,8,0.0,0,0
2025-03-30,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,15,2,6,33.6,2,1
2025-03-31,18:00,Croissant - Plain Butter,10,8.0,20,17,0,4,0.0,0,0
2025-03-31,19:00,Croissant - Plain Butter,10,7.0,30,17,0,4,0.0,0,0
2025-03-31,20:00,Croissant - Plain Butter,10,6.0,40,17,3,1,18.0,3,1
2025-03-31,18:00,Assorted Cakes,15,12.0,20,17,2,11,24.0,2,1
2025-03-31,19:00,Assorted Cakes,15,10.5,30,17,5,6,52.5,5,1
2025-03-31,20:00,Assorted Cakes,15,9.0,40,17,2,4,18.0,2,1
2025-03-31,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,17,2,5,44.8,2,1
2025-03-31,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,17,4,1,78.4,4,1
2025-03-31,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,17,1,0,16.8,1,1
2025-04-01,18:00,Croissant - Plain Butter,10,8.0,20,15,1,8,8.0,1,1
2025-04-01,19:00,Croissant - Plain Butter,10,7.0,30,15,4,4,28.0,4,1
2025-04-01,20:00,Croissant - Plain Butter,10,6.0,40,15,4,0,24.0,4,1
2025-04-01,18:00,Assorted Cakes,15,12.0,20,14,1,8,12.0,1,1
2025-04-01,19:00,Assorted Cakes,15,10.5,30,14,3,5,31.5,3,1
2025-04-01,20:00,Assorted Cakes,15,9.0,40,14,3,2,27.0,3,1
2025-04-01,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,14,1,9,22.4,1,1
2025-04-01,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,14,2,7,39.2,2,1
2025-04-01,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,14,0,7,0.0,0,0
2025-04-02,18:00,Croissant - Plain Butter,10,8.0,20,21,3,1,24.0,3,1
2025-04-02,19:00,Croissant - Plain Butter,10,7.0,30,21,1,0,7.0,1,1
2025-04-02,18:00,Assorted Cakes,15,12.0,20,20,2,2,24.0,2,1
2025-04-02,19:00,Assorted Cakes,15,10.5,30,20,2,0,21.0,2,1
2025-04-02,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,19,3,0,67.2,3,1
2025-04-03,18:00,Croissant - Plain Butter,10,8.0,20,22,2,15,16.0,2,1
2025-04-03,19:00,Croissant - Plain Butter,10,7.0,30,22,0,15,0.0,0,0
2025-04-03,20:00,Croissant - Plain Butter,10,6.0,40,22,3,12,18.0,3,1
2025-04-03,18:00,Assorted Cakes,15,12.0,20,18,2,4,24.0,2,1
2025-04-03,19:00,Assorted Cakes,15,10.5,30,18,4,0,42.0,4,1
2025-04-03,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,16,1,6,22.4,1,1
2025-04-03,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,16,0,6,0.0,0,0
2025-04-03,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,16,5,1,84.0,5,1
2025-04-04,18:00,Croissant - Plain Butter,10,8.0,20,16,1,9,8.0,1,1
2025-04-04,19:00,Croissant - Plain Butter,10,7.0,30,16,1,8,7.0,1,1
2025-04-04,20:00,Croissant - Plain Butter,10,6.0,40,16,2,6,12.0,2,1
2025-04-04,18:00,Assorted Cakes,15,12.0,20,22,0,15,0.0,0,0
2025-04-04,19:00,Assorted Cakes,15,10.5,30,22,2,13,21.0,2,1
2025-04-04,20:00,Assorted Cakes,15,9.0,40,22,2,11,18.0,2,1
2025-04-04,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,17,0,3,0.0,0,0
2025-04-04,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,17,0,3,0.0,0,0
2025-04-04,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,17,0,3,0.0,0,0
2025-04-05,18:00,Croissant - Plain Butter,10,8.0,20,16,1,2,8.0,1,1
2025-04-05,19:00,Croissant - Plain Butter,10,7.0,30,16,2,0,14.0,2,1
2025-04-05,18:00,Assorted Cakes,15,12.0,20,13,3,3,36.0,3,1
2025-04-05,19:00,Assorted Cakes,15,10.5,30,13,0,3,0.0,0,0
2025-04-05,20:00,Assorted Cakes,15,9.0,40,13,0,3,0.0,0,0
2025-04-05,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,19,1,9,22.4,1,1
2025-04-05,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,19,4,5,78.4,4,1
2025-04-05,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,19,5,0,84.0,5,1
2025-04-06,18:00,Croissant - Plain Butter,10,8.0,20,14,4,5,32.0,4,1
2025-04-06,19:00,Croissant - Plain Butter,10,7.0,30,14,4,1,28.0,4,1
2025-04-06,20:00,Croissant - Plain Butter,10,6.0,40,14,0,1,0.0,0,0
2025-04-06,18:00,Assorted Cakes,15,12.0,20,18,2,8,24.0,2,1
2025-04-06,19:00,Assorted Cakes,15,10.5,30,18,1,7,10.5,1,1
2025-04-06,20:00,Assorted Cakes,15,9.0,40,18,3,4,27.0,3,1
2025-04-06,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,17,2,5,44.8,2,1
2025-04-06,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,17,0,5,0.0,0,0
2025-04-06,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,17,2,3,33.6,2,1
2025-04-07,18:00,Croissant - Plain Butter,10,8.0,20,20,2,1,16.0,2,1
2025-04-07,19:00,Croissant - Plain Butter,10,7.0,30,20,0,1,0.0,0,0
2025-04-07,20:00,Croissant - Plain Butter,10,6.0,40,20,1,0,6.0,1,1
2025-04-07,18:00,Assorted Cakes,15,12.0,20,21,2,0,24.0,2,1
2025-04-07,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,18,1,11,22.4,1,1
2025-04-07,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,18,0,11,0.0,0,0
2025-04-07,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,18,2,9,33.6,2,1
2025-04-08,18:00,Croissant - Plain Butter,10,8.0,20,22,3,2,24.0,3,1
2025-04-08,19:00,Croissant - Plain Butter,10,7.0,30,22,1,1,7.0,1,1
2025-04-08,20:00,Croissant - Plain Butter,10,6.0,40,22,0,1,0.0,0,0
2025-04-08,18:00,Assorted Cakes,15,12.0,20,17,2,6,24.0,2,1
2025-04-08,19:00,Assorted Cakes,15,10.5,30,17,4,2,42.0,4,1
2025-04-08,20:00,Assorted Cakes,15,9.0,40,17,2,0,18.0,2,1
2025-04-08,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,17,1,10,22.4,1,1
2025-04-08,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,17,4,6,78.4,4,1
2025-04-08,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,17,1,5,16.8,1,1
2025-04-09,18:00,Croissant - Plain Butter,10,8.0,20,14,0,8,0.0,0,0
2025-04-09,19:00,Croissant - Plain Butter,10,7.0,30,14,3,5,21.0,3,1
2025-04-09,20:00,Croissant - Plain Butter,10,6.0,40,14,1,4,6.0,1,1
2025-04-09,18:00,Assorted Cakes,15,12.0,20,13,0,7,0.0,0,0
2025-04-09,19:00,Assorted Cakes,15,10.5,30,13,0,7,0.0,0,0
2025-04-09,20:00,Assorted Cakes,15,9.0,40,13,3,4,27.0,3,1
2025-04-09,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,17,3,6,67.2,3,1
2025-04-09,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,17,2,4,39.2,2,1
2025-04-09,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,17,1,3,16.8,1,1
2025-04-10,18:00,Croissant - Plain Butter,10,8.0,20,14,2,6,16.0,2,1
2025-04-10,19:00,Croissant - Plain Butter,10,7.0,30,14,1,5,7.0,1,1
2025-04-10,20:00,Croissant - Plain Butter,10,6.0,40,14,2,3,12.0,2,1
2025-04-10,18:00,Assorted Cakes,15,12.0,20,20,3,1,36.0,3,1
2025-04-10,19:00,Assorted Cakes,15,10.5,30,20,0,1,0.0,0,0
2025-04-10,20:00,Assorted Cakes,15,9.0,40,20,1,0,9.0,1,1
2025-04-10,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,12,1,1,22.4,1,1
2025-04-10,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,12,0,1,0.0,0,0
2025-04-10,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,12,1,0,16.8,1,1
2025-04-11,18:00,Croissant - Plain Butter,10,8.0,20,14,2,7,16.0,2,1
2025-04-11,19:00,Croissant - Plain Butter,10,7.0,30,14,2,5,14.0,2,1
2025-04-11,20:00,Croissant - Plain Butter,10,6.0,40,14,0,5,0.0,0,0
2025-04-11,18:00,Assorted Cakes,15,12.0,20,12,1,7,12.0,1,1
2025-04-11,19:00,Assorted Cakes,15,10.5,30,12,0,7,0.0,0,0
2025-04-11,20:00,Assorted Cakes,15,9.0,40,12,5,2,45.0,5,1
2025-04-11,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,21,0,4,0.0,0,0
2025-04-11,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,21,0,4,0.0,0,0
2025-04-11,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,21,3,1,50.4,3,1
2025-04-12,18:00,Croissant - Plain Butter,10,8.0,20,14,4,2,32.0,4,1
2025-04-12,19:00,Croissant - Plain Butter,10,7.0,30,14,2,0,14.0,2,1
2025-04-12,18:00,Assorted Cakes,15,12.0,20,18,4,1,48.0,4,1
2025-04-12,19:00,Assorted Cakes,15,10.5,30,18,0,1,0.0,0,0
2025-04-12,20:00,Assorted Cakes,15,9.0,40,18,0,1,0.0,0,0
2025-04-12,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,15,4,0,89.6,4,1
2025-04-13,18:00,Croissant - Plain Butter,10,8.0,20,20,2,12,16.0,2,1
2025-04-13,19:00,Croissant - Plain Butter,10,7.0,30,20,3,9,21.0,3,1
2025-04-13,20:00,Croissant - Plain Butter,10,6.0,40,20,5,4,30.0,5,1
2025-04-13,18:00,Assorted Cakes,15,12.0,20,14,2,6,24.0,2,1
2025-04-13,19:00,Assorted Cakes,15,10.5,30,14,1,5,10.5,1,1
2025-04-13,20:00,Assorted Cakes,15,9.0,40,14,0,5,0.0,0,0
2025-04-13,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,18,2,6,44.8,2,1
2025-04-13,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,18,3,3,58.8,3,1
2025-04-13,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,18,3,0,50.4,3,1
2025-04-14,18:00,Croissant - Plain Butter,10,8.0,20,18,3,8,24.0,3,1
2025-04-14,19:00,Croissant - Plain Butter,10,7.0,30,18,4,4,28.0,4,1
2025-04-14,20:00,Croissant - Plain Butter,10,6.0,40,18,0,4,0.0,0,0
2025-04-14,18:00,Assorted Cakes,15,12.0,20,19,0,4,0.0,0,0
2025-04-14,19:00,Assorted Cakes,15,10.5,30,19,3,1,31.5,3,1
2025-04-14,20:00,Assorted Cakes,15,9.0,40,19,0,1,0.0,0,0
2025-04-14,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,20,3,3,67.2,3,1
2025-04-14,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,20,1,2,19.6,1,1
2025-04-14,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,20,1,1,16.8,1,1
2025-04-15,18:00,Croissant - Plain Butter,10,8.0,20,19,1,5,8.0,1,1
2025-04-15,19:00,Croissant - Plain Butter,10,7.0,30,19,2,3,14.0,2,1
2025-04-15,20:00,Croissant - Plain Butter,10,6.0,40,19,0,3,0.0,0,0
2025-04-15,18:00,Assorted Cakes,15,12.0,20,14,3,5,36.0,3,1
2025-04-15,19:00,Assorted Cakes,15,10.5,30,14,2,3,21.0,2,1
2025-04-15,20:00,Assorted Cakes,15,9.0,40,14,0,3,0.0,0,0
2025-04-15,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,12,5,3,112.0,5,1
2025-04-15,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,12,3,0,58.8,3,1
2025-04-16,18:00,Croissant - Plain Butter,10,8.0,20,16,4,4,32.0,4,1
2025-04-16,19:00,Croissant - Plain Butter,10,7.0,30,16,3,1,21.0,3,1
2025-04-16,20:00,Croissant - Plain Butter,10,6.0,40,16,1,0,6.0,1,1
2025-04-16,18:00,Assorted Cakes,15,12.0,20,21,5,4,60.0,5,1
2025-04-16,19:00,Assorted Cakes,15,10.5,30,21,4,0,42.0,4,1
2025-04-16,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,18,3,5,67.2,3,1
2025-04-16,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,18,3,2,58.8,3,1
2025-04-16,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,18,2,0,33.6,2,1
2025-04-17,18:00,Croissant - Plain Butter,10,8.0,20,21,5,8,40.0,5,1
2025-04-17,19:00,Croissant - Plain Butter,10,7.0,30,21,4,4,28.0,4,1
2025-04-17,20:00,Croissant - Plain Butter,10,6.0,40,21,1,3,6.0,1,1
2025-04-17,18:00,Assorted Cakes,15,12.0,20,15,0,10,0.0,0,0
2025-04-17,19:00,Assorted Cakes,15,10.5,30,15,0,10,0.0,0,0
2025-04-17,20:00,Assorted Cakes,15,9.0,40,15,3,7,27.0,3,1
2025-04-17,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,16,0,7,0.0,0,0
2025-04-17,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,16,5,2,98.0,5,1
2025-04-17,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,16,0,2,0.0,0,0
2025-04-18,18:00,Croissant - Plain Butter,10,8.0,20,12,0,3,0.0,0,0
2025-04-18,19:00,Croissant - Plain Butter,10,7.0,30,12,3,0,21.0,3,1
2025-04-18,18:00,Assorted Cakes,15,12.0,20,12,3,1,36.0,3,1
2025-04-18,19:00,Assorted Cakes,15,10.5,30,12,1,0,10.5,1,1
2025-04-18,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,14,1,1,22.4,1,1
2025-04-18,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,14,0,1,0.0,0,0
2025-04-18,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,14,1,0,16.8,1,1
2025-04-19,18:00,Croissant - Plain Butter,10,8.0,20,17,2,0,16.0,2,1
2025-04-19,18:00,Assorted Cakes,15,12.0,20,13,5,2,60.0,5,1
2025-04-19,19:00,Assorted Cakes,15,10.5,30,13,0,2,0.0,0,0
2025-04-19,20:00,Assorted Cakes,15,9.0,40,13,0,2,0.0,0,0
2025-04-19,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,19,0,13,0.0,0,0
2025-04-19,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,19,4,9,78.4,4,1
2025-04-19,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,19,1,8,16.8,1,1
2025-04-20,18:00,Croissant - Plain Butter,10,8.0,20,20,5,10,40.0,5,1
2025-04-20,19:00,Croissant - Plain Butter,10,7.0,30,20,0,10,0.0,0,0
2025-04-20,20:00,Croissant - Plain Butter,10,6.0,40,20,2,8,12.0,2,1
2025-04-20,18:00,Assorted Cakes,15,12.0,20,12,3,0,36.0,3,1
2025-04-20,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,20,2,7,44.8,2,1
2025-04-20,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,20,4,3,78.4,4,1
2025-04-20,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,20,2,1,33.6,2,1
2025-04-21,18:00,Croissant - Plain Butter,10,8.0,20,21,0,17,0.0,0,0
2025-04-21,19:00,Croissant - Plain Butter,10,7.0,30,21,2,15,14.0,2,1
2025-04-21,20:00,Croissant - Plain Butter,10,6.0,40,21,3,12,18.0,3,1
2025-04-21,18:00,Assorted Cakes,15,12.0,20,17,3,4,36.0,3,1
2025-04-21,19:00,Assorted Cakes,15,10.5,30,17,4,0,42.0,4,1
2025-04-21,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,20,5,6,112.0,5,1
2025-04-21,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,20,5,1,98.0,5,1
2025-04-21,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,20,1,0,16.8,1,1
2025-04-22,18:00,Croissant - Plain Butter,10,8.0,20,20,4,5,32.0,4,1
2025-04-22,19:00,Croissant - Plain Butter,10,7.0,30,20,5,0,35.0,5,1
2025-04-22,18:00,Assorted Cakes,15,12.0,20,21,2,1,24.0,2,1
2025-04-22,19:00,Assorted Cakes,15,10.5,30,21,1,0,10.5,1,1
2025-04-22,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,21,4,0,89.6,4,1
2025-04-23,18:00,Croissant - Plain Butter,10,8.0,20,19,2,3,16.0,2,1
2025-04-23,19:00,Croissant - Plain Butter,10,7.0,30,19,1,2,7.0,1,1
2025-04-23,20:00,Croissant - Plain Butter,10,6.0,40,19,0,2,0.0,0,0
2025-04-23,18:00,Assorted Cakes,15,12.0,20,18,0,14,0.0,0,0
2025-04-23,19:00,Assorted Cakes,15,10.5,30,18,5,9,52.5,5,1
2025-04-23,20:00,Assorted Cakes,15,9.0,40,18,4,5,36.0,4,1
2025-04-23,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,12,2,4,44.8,2,1
2025-04-23,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,12,4,0,78.4,4,1
2025-04-24,18:00,Croissant - Plain Butter,10,8.0,20,20,5,10,40.0,5,1
2025-04-24,19:00,Croissant - Plain Butter,10,7.0,30,20,4,6,28.0,4,1
2025-04-24,20:00,Croissant - Plain Butter,10,6.0,40,20,2,4,12.0,2,1
2025-04-24,18:00,Assorted Cakes,15,12.0,20,13,1,7,12.0,1,1
2025-04-24,19:00,Assorted Cakes,15,10.5,30,13,5,2,52.5,5,1
2025-04-24,20:00,Assorted Cakes,15,9.0,40,13,0,2,0.0,0,0
2025-04-24,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,12,4,0,89.6,4,1
2025-04-25,18:00,Croissant - Plain Butter,10,8.0,20,18,0,9,0.0,0,0
2025-04-25,19:00,Croissant - Plain Butter,10,7.0,30,18,0,9,0.0,0,0
2025-04-25,20:00,Croissant - Plain Butter,10,6.0,40,18,3,6,18.0,3,1
2025-04-25,18:00,Assorted Cakes,15,12.0,20,16,4,3,48.0,4,1
2025-04-25,19:00,Assorted Cakes,15,10.5,30,16,0,3,0.0,0,0
2025-04-25,20:00,Assorted Cakes,15,9.0,40,16,2,1,18.0,2,1
2025-04-25,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,19,5,4,112.0,5,1
2025-04-25,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,19,2,2,39.2,2,1
2025-04-25,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,19,1,1,16.8,1,1
2025-04-26,18:00,Croissant - Plain Butter,10,8.0,20,12,3,2,24.0,3,1
2025-04-26,19:00,Croissant - Plain Butter,10,7.0,30,12,1,1,7.0,1,1
2025-04-26,20:00,Croissant - Plain Butter,10,6.0,40,12,0,1,0.0,0,0
2025-04-26,18:00,Assorted Cakes,15,12.0,20,12,2,1,24.0,2,1
2025-04-26,19:00,Assorted Cakes,15,10.5,30,12,0,1,0.0,0,0
2025-04-26,20:00,Assorted Cakes,15,9.0,40,12,0,1,0.0,0,0
2025-04-26,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,12,2,0,44.8,2,1
2025-04-27,18:00,Croissant - Plain Butter,10,8.0,20,13,0,8,0.0,0,0
2025-04-27,19:00,Croissant - Plain Butter,10,7.0,30,13,5,3,35.0,5,1
2025-04-27,20:00,Croissant - Plain Butter,10,6.0,40,13,1,2,6.0,1,1
2025-04-27,18:00,Assorted Cakes,15,12.0,20,15,2,3,24.0,2,1
2025-04-27,19:00,Assorted Cakes,15,10.5,30,15,3,0,31.5,3,1
2025-04-27,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,13,0,2,0.0,0,0
2025-04-27,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,13,2,0,39.2,2,1
2025-04-28,18:00,Croissant - Plain Butter,10,8.0,20,22,0,9,0.0,0,0
2025-04-28,19:00,Croissant - Plain Butter,10,7.0,30,22,2,7,14.0,2,1
2025-04-28,20:00,Croissant - Plain Butter,10,6.0,40,22,3,4,18.0,3,1
2025-04-28,18:00,Assorted Cakes,15,12.0,20,12,1,3,12.0,1,1
2025-04-28,19:00,Assorted Cakes,15,10.5,30,12,3,0,31.5,3,1
2025-04-28,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,12,4,1,89.6,4,1
2025-04-28,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,12,0,1,0.0,0,0
2025-04-28,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,12,0,1,0.0,0,0
2025-04-29,18:00,Croissant - Plain Butter,10,8.0,20,20,4,9,32.0,4,1
2025-04-29,19:00,Croissant - Plain Butter,10,7.0,30,20,4,5,28.0,4,1
2025-04-29,20:00,Croissant - Plain Butter,10,6.0,40,20,1,4,6.0,1,1
2025-04-29,18:00,Assorted Cakes,15,12.0,20,14,5,1,60.0,5,1
2025-04-29,19:00,Assorted Cakes,15,10.5,30,14,0,1,0.0,0,0
2025-04-29,20:00,Assorted Cakes,15,9.0,40,14,0,1,0.0,0,0
2025-04-29,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,13,1,8,22.4,1,1
2025-04-29,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,13,3,5,58.8,3,1
2025-04-29,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,13,1,4,16.8,1,1
2025-04-30,18:00,Croissant - Plain Butter,10,8.0,20,20,0,14,0.0,0,0
2025-04-30,19:00,Croissant - Plain Butter,10,7.0,30,20,5,9,35.0,5,1
2025-04-30,20:00,Croissant - Plain Butter,10,6.0,40,20,2,7,12.0,2,1
2025-04-30,18:00,Assorted Cakes,15,12.0,20,14,1,1,12.0,1,1
2025-04-30,19:00,Assorted Cakes,15,10.5,30,14,0,1,0.0,0,0
2025-04-30,20:00,Assorted Cakes,15,9.0,40,14,0,1,0.0,0,0
2025-04-30,18:00,Chocolate Brownies w/ Ice Cream,28,22.4,20,13,1,6,22.4,1,1
2025-04-30,19:00,Chocolate Brownies w/ Ice Cream,28,19.6,30,13,1,5,19.6,1,1
2025-04-30,20:00,Chocolate Brownies w/ Ice Cream,28,16.8,40,13,4,1,67.2,4,1
